ID,feature1,feature2,feature3,feature4,Target,feature5_Yes
-1.7300138661830313,-0.13187846221516278,0.695046869644974,-0.5626038128085394,-0.4746575301393133,-0.11878689750752892,1.0
-1.7265742232554813,-0.5379220700590324,-1.6163180798638992,1.0605281101008153,-1.7928849696789946,-2.2064776941560575,0.0
-1.723134580327931,-0.5379182762985795,1.4818495612510751,0.2536015944204493,0.5836313247650766,1.5664131768034577,1.0
-1.7196949374003807,-0.11889590524108826,-1.546502962468079,0.04575630598649695,-0.6112355793298814,-1.6559785482371443,1.0
-1.7162552944728307,-0.3064786781200114,0.12933972948086314,-0.7214144324445664,-1.1389494149447585,0.15097587947059027,0.0
-1.7128156515452804,-0.5922992065471332,0.7038992805001777,1.5126425210827938,-0.6007470747838196,-0.1065047507435587,1.0
-1.7093760086177303,-0.35844191509079026,1.2584046146476968,-0.35905161313825046,-0.1820255737093171,0.513553287826111,1.0
-1.70593636569018,-0.5908996475919323,0.7211137618160909,-1.4438426087958325,-0.582086612619243,-0.0022420468437722965,1.0
-1.7024967227626298,-0.5914339103113897,1.021267579441497,0.4111733052284203,-2.1061152779571075,0.22897144234882533,0.0
-1.6956174369075294,-0.9259286935099043,1.0661223504609256,-0.5403337916202668,1.2073661801226139,0.09872647763649658,0.0
-1.6921777939799791,-0.8824025819158445,-1.4501167591195157,0.027359981676444274,0.6139158919468604,-1.0181506958536923,1.0
-1.688738151052429,-0.6137461352997157,1.3400777532197894,1.3112716381924145,-1.0894619973308781,0.8374731653248648,0.0
-1.6852985081248788,-0.717856134745096,0.15090243920844035,-0.021171592721660817,-0.19817786848113708,-0.08616435122839679,0.0
-1.6818588651973285,-0.4111995986634856,1.07459071486468,0.7093635071844815,-0.012560532534509715,0.15109556483864942,1.0
-1.6784192222697785,-0.693637698187395,-0.1753927088962065,1.7263758591967506,0.5637176768698962,-0.13928230433625688,1.0
-1.6749795793422282,-0.8101648280848682,0.47963340221548667,-1.2884463431608006,0.629927592085284,-0.334850175279983,1.0
-1.6681002934871278,-0.5359863257461889,0.7810567114174723,-0.3675884889380474,0.07171011150916301,0.1049842772663375,0.0
-1.6612210076320275,-0.8130404550816245,-1.5178003588437565,-0.31002764535079147,1.379633270154869,-1.7741472251345036,1.0
-1.6577813647044772,-0.6096087571505635,-0.8782141596121459,1.4281381016270407,0.6643587277852036,-0.07434272343522536,0.0
-1.654341721776927,-0.45818315205874693,-1.17808509851292,0.7505744763975953,0.7448529347746696,-0.5499785746878514,0.0
-1.650902078849377,-0.7497822205115852,1.2611939222604431,0.3791068848157327,0.0734533450087475,0.6598172332274467,0.0
-1.6440227929942763,-0.6226081841576487,1.6176533711863386,1.1347488891723303,0.3837540852766366,2.810689001218498,1.0
-1.637143507139176,-0.6228549558205052,-1.100776177284928,1.125676006115855,1.3296971008753005,-0.274040403714723,0.0
-1.6337038642116257,-0.05579693773317647,0.9800686323672153,-1.743206819887825,0.6580722246968179,-0.06765401133447409,0.0
-1.6302642212840757,-0.486933637182101,0.531450970968955,0.4788492269753323,-0.4281428829157202,0.05389200758744137,0.0
-1.6268245783565254,-0.7282268001880355,-0.01827146857916599,-1.5697007709087485,-0.4628433430645795,-0.11012000549038578,1.0
-1.623384935428975,-0.2937440144164089,0.17751719442186062,-0.8470073404666302,0.27599652056631746,0.018879438542793628,0.0
-1.6165056495738748,-0.4355512953227891,-0.9420816032804287,0.36472188493652696,0.18147594215296917,-0.2895995203839945,1.0
-1.6130660066463247,-0.9366483006590152,1.6877545330981327,0.6545193364087906,0.2900228885089751,3.238928712063693,0.0
-1.6096263637187744,-0.7907272222201522,1.6139816598365262,-1.347954987505622,1.6120569620454992,2.6292459482014223,0.0
-1.5958677920085735,-0.5105383377383954,-1.4772290104288506,-1.3250728894035246,-0.9893449274355018,-1.0851643273640983,1.0
-1.5924281490810235,-0.5533927104277168,-1.6195156234110148,-0.2822825309089473,0.37248610979678626,-2.423900938665084,0.0
-1.5821092202983729,-0.5902575042826943,1.2491692237373317,-1.4680386492796182,-0.8133242776593766,0.2582116535300547,0.0
-1.5786695773708226,-0.2395387287897367,0.7659175270737664,-0.5069133280015587,-0.6271596950587156,0.050270903361768024,0.0
-1.5752299344432723,-0.4044126631157672,0.81913026234831,1.5475465219383475,-1.0437144888312382,0.10386283265359667,0.0
-1.5717902915157222,-0.8912117517480168,-0.2672629215197632,0.5914552381817443,-0.7534682800310014,0.09759762596878574,1.0
-1.564911005660622,-0.5727981810472117,-0.45375918882230215,-0.4818914275205968,-1.3444928560559117,-0.09909670298408348,1.0
-1.5614713627330716,-0.6402354583195645,1.6580123232483297,0.329248507554009,0.008517059348140102,3.0119863266322877,1.0
-1.5580317198055214,-0.3424707806713857,-1.5871283106347427,-1.713223801705518,0.8526421407385049,-2.0554822877748906,1.0
-1.5545920768779713,-0.24557506960974312,1.2449190094156684,0.4777805316669821,-0.8705624150174088,0.49837643553656935,0.0
-1.551152433950421,-0.2686178722059659,0.25735575188232324,1.4480050636267734,1.4400505660981173,0.2088927627897595,1.0
-1.5477127910228707,-0.6777381265071998,-0.2223223452237633,0.39544672418168897,0.47993691905690966,-0.06253490485964314,1.0
-1.5442731480953207,-0.555266435222077,0.7593713235191247,1.3094377723641004,0.9747907317115787,-0.04878223270457151,1.0
-1.5408335051677704,-0.40726757949261216,-0.057748420817812084,0.7853679366757994,-0.632629735999548,0.16156654255850492,0.0
-1.5373938622402201,-0.25838927268735623,1.2668094767339841,-1.3267060285873524,0.8071808944275752,0.5282514808610397,0.0
-1.53395421931267,-0.5945406135873592,1.3602334405314922,1.4100851191555508,-1.045904977579058,0.9686344421212544,1.0
-1.5305145763851198,-0.5267161582341022,-0.2801826803664996,-1.516118037121569,0.84118954115691,0.044268915478577614,0.0
-1.5270749334575695,-0.7394626703752357,-0.7764133384935434,0.1203097512131298,0.15724401423546344,-0.1658472171634803,0.0
-1.5236352905300194,-0.7602298894066252,0.304189680991143,-1.2511761638283936,0.5203592508340912,-0.17670524494912673,0.0
-1.5201956476024692,-0.29605918978382395,1.4001717364758322,-1.7077094878183106,-1.1255524095316212,0.7603779907821907,1.0
-1.5167560046749191,-0.1704196582878521,-1.0030176184824091,-0.2714792583610423,-0.8584846512753882,0.014302502449678994,0.0
-1.5098767188198186,-0.25192195885378116,0.43847589809663806,-0.04758443041952402,-0.9092070156952919,0.2572573895632196,0.0
-1.5064370758922685,-0.4002491893302648,0.7862744034987341,0.27163199391056464,0.4346338526705288,0.13770291791746353,1.0
-1.5029974329647182,-0.6328867092801205,-1.2739008398729896,-1.5955893572106061,-1.3079071244800038,-0.27576993472401584,0.0
-1.499557790037168,-0.4003047446163452,0.7270661837019095,-1.3181484558031085,0.801134543445215,-0.06365390480715047,0.0
-1.4961181471096179,-0.12841076540026022,1.3887643118333357,0.20667700350690676,-1.1797502013769832,0.7608287476850324,0.0
-1.4926785041820676,-0.4920932996383906,-1.1091149148976123,-0.5475294734490787,0.5194536023284035,-0.04406620611231524,1.0
-1.4892388612545173,-0.12226249448479899,-0.910954980307736,0.8035705066837763,0.589266849721297,0.021025212986804317,1.0
-1.4857992183269673,-1.0891760630821532,1.6023439405299997,0.5344684333300096,-0.6696991477662976,2.485821774994528,0.0
-1.482359575399417,-0.2938924596934571,-1.104683752554264,1.2111022516091072,0.5477542207159002,-0.1025031630861749,0.0
-1.4789199324718667,-0.4637002220522268,1.2016075509865676,0.6751807331208701,0.24159658219541674,0.3837935532394894,1.0
-1.465161360761666,-0.5345757399337,-0.1994109647009687,-0.6765254595376058,0.3265249949261912,0.12016148714442847,0.0
-1.4617217178341158,-0.40129445277296416,0.038654392051509334,1.0129235250836226,-1.4960899374054681,0.07495888312562801,0.0
